species,scientific_name,latitude,longitude,year,month,day,country,phase,ndvi,ndwi,ndmi,ndbi,mndwi
Brambling,Fringilla montifringilla,58.173642,7.556017,2023,1,9.0,Norway,Wintering,0.5192150473594666,-0.563973069190979,0.33717164397239685,-0.33717164397239685,-0.28005558252334595
Brambling,Fringilla montifringilla,59.082829,9.211011,2023,1,8.0,Norway,Wintering,-0.346731960773468,0.36255767941474915,0.6431605815887451,-0.6431605815887451,0.8155467510223389
Brambling,Fringilla montifringilla,58.716097,9.228105,2023,1,2.0,Norway,Wintering,0.13670998811721802,-0.028386050835251808,0.37601736187934875,-0.37601736187934875,0.3513818383216858
Brambling,Fringilla montifringilla,58.116616,7.952058,2023,1,7.0,Norway,Wintering,0.6437976360321045,-0.6518105864524841,0.1151857078075409,-0.1151857078075409,-0.5801846981048584
Brambling,Fringilla montifringilla,59.235567,10.396814,2023,1,7.0,Norway,Wintering,0.009072803892195225,-0.010862336494028568,0.21454255282878876,-0.21454255282878876,0.20415598154067993
Brambling,Fringilla montifringilla,58.106452,7.951105,2023,1,5.0,Norway,Wintering,0.6697247624397278,-0.7190082669258118,0.20181593298912048,-0.20181593298912048,-0.6049792766571045
Brambling,Fringilla montifringilla,58.860758,5.781431,2023,1,5.0,Norway,Wintering,0.006152014248073101,-0.09126129746437073,0.7839549779891968,-0.7839549779891968,0.7460711598396301
Brambling,Fringilla montifringilla,58.896894,9.314568,2023,1,6.0,Norway,Wintering,-0.2207985669374466,0.3737277090549469,0.9765684008598328,-0.9765684008598328,0.9892491698265076
Brambling,Fringilla montifringilla,59.282041,10.449994,2023,1,5.0,Norway,Wintering,0.009140768088400364,-0.02096177637577057,0.21867115795612335,-0.21867115795612335,0.1986197978258133
Brambling,Fringilla montifringilla,63.332129,10.202472,2023,1,7.0,Norway,Wintering,-0.045055586844682693,0.05963699147105217,0.29421094059944153,-0.29421094059944153,0.34774643182754517
Brambling,Fringilla montifringilla,58.220646,8.356281,2023,1,5.0,Norway,Wintering,0.3557765781879425,-0.3952755928039551,-0.015008337795734406,0.015008337795734406,-0.4078643023967743
Brambling,Fringilla montifringilla,59.857884,10.651208,2023,1,8.0,Norway,Wintering,0.002664195606485009,0.007225599139928818,0.3422236144542694,-0.3422236144542694,0.3485872149467468
Brambling,Fringilla montifringilla,58.148402,7.087429,2023,1,6.0,Norway,Wintering,0.3529788553714752,-0.2715231776237488,0.18452046811580658,-0.18452046811580658,-0.09159158915281296
Brambling,Fringilla montifringilla,59.393126,5.311074,2023,1,8.0,Norway,Wintering,0.6722859144210815,-0.6621983647346497,0.4665878117084503,-0.4665878117084503,-0.2830725610256195
Brambling,Fringilla montifringilla,58.942703,5.727398,2023,1,7.0,Norway,Wintering,0.04087193310260773,0.08612440526485443,0.50789475440979,-0.50789475440979,0.5691244006156921
Brambling,Fringilla montifringilla,58.423741,8.726351,2023,1,10.0,Norway,Wintering,0.4895549416542053,-0.46167558431625366,-0.010856453329324722,0.010856453329324722,-0.47017544507980347
Brambling,Fringilla montifringilla,59.657002,9.655946,2023,1,5.0,Norway,Wintering,0.053800664842128754,-0.03940816596150398,0.846348226070404,-0.846348226070404,0.834782600402832
Brambling,Fringilla montifringilla,58.153526,8.01838,2023,1,5.0,Norway,Wintering,0.521669328212738,-0.5282106399536133,0.22007721662521362,-0.22007721662521362,-0.34866470098495483
Brambling,Fringilla montifringilla,59.249087,10.421454,2023,1,10.0,Norway,Wintering,-0.020058030262589455,0.027906395494937897,0.2630894184112549,-0.2630894184112549,0.28887495398521423
Brambling,Fringilla montifringilla,59.401664,10.658475,2023,1,10.0,Norway,Wintering,0.03253985568881035,-0.022270269691944122,0.25211864709854126,-0.25211864709854126,0.2311462014913559
Brambling,Fringilla montifringilla,59.401664,10.658475,2023,1,6.0,Norway,Wintering,0.03253985568881035,-0.022270269691944122,0.25211864709854126,-0.25211864709854126,0.2311462014913559
Brambling,Fringilla montifringilla,58.084451,7.825,2023,1,10.0,Norway,Wintering,0.36614173650741577,-0.47111818194389343,-0.16435882449150085,0.16435882449150085,-0.5898067951202393
Brambling,Fringilla montifringilla,58.942925,5.738941,2023,1,11.0,Norway,Wintering,0.10925771296024323,-0.08306188881397247,0.24648547172546387,-0.24648547172546387,0.1668393760919571
Brambling,Fringilla montifringilla,58.11181,7.982906,2023,1,9.0,Norway,Wintering,0.17877550423145294,-0.25238507986068726,-0.0635538250207901,0.0635538250207901,-0.31095123291015625
Brambling,Fringilla montifringilla,59.321288,10.752412,2023,1,10.0,Norway,Wintering,-0.008386103436350822,0.03497668355703354,0.22650296986103058,-0.22650296986103058,0.2594243884086609
Brambling,Fringilla montifringilla,59.946935,10.491819,2023,1,8.0,Norway,Wintering,0.026236971840262413,-0.025008974596858025,0.5293697714805603,-0.5293697714805603,0.5111275911331177
Brambling,Fringilla montifringilla,59.672623,10.639655,2023,1,5.0,Norway,Wintering,0.01977827027440071,-0.01860382780432701,0.7934799790382385,-0.7934799790382385,0.786486029624939
Brambling,Fringilla montifringilla,58.096217,6.608968,2023,1,5.0,Norway,Wintering,0.6000000238418579,-0.5510399341583252,0.29294538497924805,-0.29294538497924805,-0.30777737498283386
Brambling,Fringilla montifringilla,63.41535,8.727906,2023,1,7.0,Norway,Wintering,-0.07932692021131516,0.15124653279781342,0.19129082560539246,-0.19129082560539246,0.33290570974349976
Brambling,Fringilla montifringilla,58.106708,6.722668,2023,1,5.0,Norway,Wintering,0.2750000059604645,-0.27046263217926025,0.026599569246172905,-0.026599569246172905,-0.2456301748752594
Brambling,Fringilla montifringilla,59.036171,10.064033,2023,1,10.0,Norway,Wintering,0.039380911737680435,-0.0764983519911766,0.16555780172348022,-0.16555780172348022,0.09020184725522995
Brambling,Fringilla montifringilla,59.80689,10.619398,2023,1,6.0,Norway,Wintering,-0.04510385915637016,0.1443765014410019,0.7017450928688049,-0.7017450928688049,0.7682826519012451
Brambling,Fringilla montifringilla,58.138147,7.078338,2023,1,8.0,Norway,Wintering,0.395480215549469,-0.27483871579170227,0.4226061999797821,-0.4226061999797821,0.16718587279319763
Brambling,Fringilla montifringilla,59.420708,9.046691,2023,1,5.0,Norway,Wintering,0.036505866795778275,0.037530265748500824,0.6180461049079895,-0.6180461049079895,0.6407147645950317
Brambling,Fringilla montifringilla,60.270658,5.32612,2023,1,7.0,Norway,Wintering,0.04462591931223869,-0.13956627249717712,0.0517398901283741,-0.0517398901283741,-0.08846520632505417
Brambling,Fringilla montifringilla,60.834305,11.312844,2023,1,6.0,Norway,Wintering,0.056365787982940674,-0.07057256996631622,0.8087738752365112,-0.8087738752365112,0.7828863263130188
Brambling,Fringilla montifringilla,59.952504,10.633044,2023,1,1.0,Norway,Wintering,0.13796274363994598,-0.19454501569271088,0.7310248613357544,-0.7310248613357544,0.6254262328147888
Brambling,Fringilla montifringilla,59.672623,10.639655,2023,1,6.0,Norway,Wintering,0.01977827027440071,-0.01860382780432701,0.7934799790382385,-0.7934799790382385,0.786486029624939
Brambling,Fringilla montifringilla,59.857009,10.821681,2023,1,6.0,Norway,Wintering,0.22680789232254028,-0.2841441333293915,0.7584086060523987,-0.7584086060523987,0.604541540145874
Brambling,Fringilla montifringilla,59.133415,11.447286,2023,1,6.0,Norway,Wintering,-0.05100228264927864,0.10009624809026718,0.34532374143600464,-0.34532374143600464,0.4305381774902344
Brambling,Fringilla montifringilla,60.080705,10.197558,2023,1,5.0,Norway,Wintering,0.11165735870599747,-0.1930609941482544,0.8087504506111145,-0.8087504506111145,0.7296093106269836
Brambling,Fringilla montifringilla,63.123315,7.838906,2023,1,5.0,Norway,Wintering,-0.0234482754021883,0.12915128469467163,0.522580623626709,-0.522580623626709,0.6105263233184814
Brambling,Fringilla montifringilla,58.342081,6.311366,2023,1,8.0,Norway,Wintering,0.19223986566066742,-0.06624605506658554,0.06372934579849243,-0.06372934579849243,-0.002527379896491766
Brambling,Fringilla montifringilla,58.42193,6.54128,2023,1,8.0,Norway,Wintering,0.13908974826335907,-0.1722477525472641,0.4409469962120056,-0.4409469962120056,0.2907849848270416
Brambling,Fringilla montifringilla,58.819069,5.791879,2023,1,5.0,Norway,Wintering,0.2708532214164734,-0.27694669365882874,0.8660314083099365,-0.8660314083099365,0.7749529480934143
Brambling,Fringilla montifringilla,58.18813,8.239474,2023,1,5.0,Norway,Wintering,0.7276390194892883,-0.6645962595939636,0.17222526669502258,-0.17222526669502258,-0.5560123324394226
Brambling,Fringilla montifringilla,58.111435,7.982645,2023,1,11.0,Norway,Wintering,0.38437002897262573,-0.4905552268028259,0.08590491861104965,-0.08590491861104965,-0.4224529564380646
Brambling,Fringilla montifringilla,59.131995,10.230553,2023,1,7.0,Norway,Wintering,0.006141521967947483,0.00026532236370258033,0.23947368562221527,-0.23947368562221527,0.23972377181053162
Brambling,Fringilla montifringilla,63.474445,10.910309,2023,1,6.0,Norway,Wintering,0.07958954572677612,-0.13994355499744415,0.22733065485954285,-0.22733065485954285,0.09025853872299194
Brambling,Fringilla montifringilla,59.768327,9.677083,2023,1,8.0,Norway,Wintering,0.0037147102411836386,-0.04300162196159363,0.818304181098938,-0.818304181098938,0.8035792112350464
Brambling,Fringilla montifringilla,59.321288,10.752412,2023,1,9.0,Norway,Wintering,-0.008386103436350822,0.03497668355703354,0.22650296986103058,-0.22650296986103058,0.2594243884086609
Brambling,Fringilla montifringilla,58.023159,7.440404,2023,1,10.0,Norway,Wintering,0.7960242033004761,-0.7396399974822998,0.4054785370826721,-0.4054785370826721,-0.4773109257221222
Brambling,Fringilla montifringilla,58.11181,7.982906,2023,1,5.0,Norway,Wintering,0.17877550423145294,-0.25238507986068726,-0.0635538250207901,0.0635538250207901,-0.31095123291015625
Brambling,Fringilla montifringilla,58.116616,7.952058,2023,1,6.0,Norway,Wintering,0.6437976360321045,-0.6518105864524841,0.1151857078075409,-0.1151857078075409,-0.5801846981048584
Brambling,Fringilla montifringilla,59.11325,11.403475,2023,1,8.0,Norway,Wintering,-0.05316689610481262,0.13440406322479248,0.4173010289669037,-0.4173010289669037,0.5224049687385559
Brambling,Fringilla montifringilla,58.871645,9.386613,2023,1,6.0,Norway,Wintering,-0.17055107653141022,0.34026333689689636,0.8795656561851501,-0.8795656561851501,0.9388471245765686
Brambling,Fringilla montifringilla,58.942925,5.738941,2023,1,10.0,Norway,Wintering,0.10925771296024323,-0.08306188881397247,0.24648547172546387,-0.24648547172546387,0.1668393760919571
Brambling,Fringilla montifringilla,59.586161,11.109555,2023,1,5.0,Norway,Wintering,0.0765935480594635,-0.13750585913658142,0.296105295419693,-0.296105295419693,0.16533108055591583
Brambling,Fringilla montifringilla,59.069885,10.438307,2023,1,7.0,Norway,Wintering,0.0594448521733284,-0.08326007425785065,0.09342122077941895,-0.09342122077941895,0.010240796953439713
Brambling,Fringilla montifringilla,58.123429,7.963035,2023,1,6.0,Norway,Wintering,0.6556365489959717,-0.6464026570320129,0.21431510150432587,-0.21431510150432587,-0.50157231092453
Brambling,Fringilla montifringilla,58.292971,8.078028,2023,1,6.0,Norway,Wintering,0.13261914253234863,-0.010880316607654095,0.9258794188499451,-0.9258794188499451,0.9243104457855225
Brambling,Fringilla montifringilla,59.283087,10.439547,2023,1,9.0,Norway,Wintering,-0.009941923432052135,0.0019845208153128624,0.2240477055311203,-0.2240477055311203,0.225931778550148
Brambling,Fringilla montifringilla,59.107587,10.22034,2023,1,10.0,Norway,Wintering,0.02988111786544323,-0.04136885330080986,0.19661523401737213,-0.19661523401737213,0.15651947259902954
Brambling,Fringilla montifringilla,58.42193,6.54128,2023,1,6.0,Norway,Wintering,0.13908974826335907,-0.1722477525472641,0.4409469962120056,-0.4409469962120056,0.2907849848270416
Brambling,Fringilla montifringilla,58.450627,6.01078,2023,1,5.0,Norway,Wintering,0.3006182312965393,-0.20042796432971954,0.38007381558418274,-0.38007381558418274,0.1944592446088791
Brambling,Fringilla montifringilla,58.942925,5.738941,2023,1,8.0,Norway,Wintering,0.10925771296024323,-0.08306188881397247,0.24648547172546387,-0.24648547172546387,0.1668393760919571
Brambling,Fringilla montifringilla,58.168264,7.990326,2023,1,6.0,Norway,Wintering,0.5183413028717041,-0.6006725430488586,0.2638566195964813,-0.2638566195964813,-0.4002525210380554
Brambling,Fringilla montifringilla,58.105274,7.762199,2023,1,6.0,Norway,Wintering,0.4725121855735779,-0.4443686008453369,0.2754671573638916,-0.2754671573638916,-0.1924603134393692
Brambling,Fringilla montifringilla,58.712948,9.221934,2023,1,7.0,Norway,Wintering,-0.025553662329912186,0.013550135307013988,0.3951219618320465,-0.3951219618320465,0.40649572014808655
Brambling,Fringilla montifringilla,58.048011,7.582401,2023,1,10.0,Norway,Wintering,0.6090497970581055,-0.6702677607536316,0.2433566451072693,-0.2433566451072693,-0.5101186037063599
Brambling,Fringilla montifringilla,63.304054,9.836606,2023,1,9.0,Norway,Wintering,-0.022065313532948494,0.052019163966178894,0.4536866843700409,-0.4536866843700409,0.4940461814403534
Brambling,Fringilla montifringilla,59.80689,10.619398,2023,1,5.0,Norway,Wintering,-0.04510385915637016,0.1443765014410019,0.7017450928688049,-0.7017450928688049,0.7682826519012451
Brambling,Fringilla montifringilla,58.934921,5.721756,2023,1,10.0,Norway,Wintering,-0.2670553922653198,0.29401853680610657,0.577164351940155,-0.577164351940155,0.7447936534881592
Brambling,Fringilla montifringilla,60.259684,5.349773,2023,1,5.0,Norway,Wintering,0.13628190755844116,-0.22326526045799255,0.12225872278213501,-0.12225872278213501,-0.10384099930524826
Brambling,Fringilla montifringilla,59.268244,9.269599,2023,1,2.0,Norway,Wintering,-0.0013224014546722174,-0.03558450564742088,0.7998093366622925,-0.7998093366622925,0.7866124510765076
Brambling,Fringilla montifringilla,63.353683,10.33253,2023,1,9.0,Norway,Wintering,-0.09731461107730865,0.17792236804962158,0.8165592551231384,-0.8165592551231384,0.8683273792266846
Brambling,Fringilla montifringilla,58.114666,7.030826,2023,1,8.0,Norway,Wintering,0.08359133452177048,0.09090909361839294,0.1111111119389534,-0.1111111119389534,0.20000000298023224
Brambling,Fringilla montifringilla,63.353683,10.33253,2023,1,5.0,Norway,Wintering,-0.09731461107730865,0.17792236804962158,0.8165592551231384,-0.8165592551231384,0.8683273792266846
Brambling,Fringilla montifringilla,59.235567,10.396814,2023,1,6.0,Norway,Wintering,0.009072803892195225,-0.010862336494028568,0.21454255282878876,-0.21454255282878876,0.20415598154067993
Brambling,Fringilla montifringilla,58.089138,6.802484,2023,1,6.0,Norway,Wintering,0.5481865406036377,-0.5441860556602478,0.18712753057479858,-0.18712753057479858,-0.39754098653793335
Brambling,Fringilla montifringilla,59.289721,5.298093,2023,1,8.0,Norway,Wintering,0.7175866365432739,-0.6332011222839355,0.374775230884552,-0.374775230884552,-0.33883386850357056
Brambling,Fringilla montifringilla,58.423741,8.726351,2023,1,7.0,Norway,Wintering,0.4895549416542053,-0.46167558431625366,-0.010856453329324722,0.010856453329324722,-0.47017544507980347
Brambling,Fringilla montifringilla,59.975563,23.444888,2024,1,5.0,Finland,Wintering,0.23274964094161987,-0.31701889634132385,0.7640525698661804,-0.7640525698661804,0.589924693107605
Brambling,Fringilla montifringilla,60.266807,24.12653,2024,1,2.0,Finland,Wintering,0.12986285984516144,-0.17765460908412933,0.8868894577026367,-0.8868894577026367,0.8418817520141602
Brambling,Fringilla montifringilla,60.263122,24.975759,2024,1,2.0,Finland,Wintering,-0.027051672339439392,0.04404957592487335,0.7689969539642334,-0.7689969539642334,0.7864077687263489
Brambling,Fringilla montifringilla,60.272967,20.031062,2024,1,4.0,Åland Islands,Wintering,0.06057035177946091,-0.008742433972656727,0.7136328816413879,-0.7136328816413879,0.709315836429596
Brambling,Fringilla montifringilla,60.209409,19.753833,2024,1,3.0,Åland Islands,Wintering,-0.1985180675983429,0.33092784881591797,0.8990489840507507,-0.8990489840507507,0.947944164276123
Brambling,Fringilla montifringilla,60.007407,20.153559,2024,1,4.0,Åland Islands,Wintering,0.11107248067855835,-0.14275498688220978,0.23124337196350098,-0.23124337196350098,0.09150921553373337
Brambling,Fringilla montifringilla,60.221568,19.591552,2024,1,5.0,Åland Islands,Wintering,0.495052307844162,-0.4334507882595062,0.4226526916027069,-0.4226526916027069,-0.013220018707215786
Brambling,Fringilla montifringilla,60.218695,19.986649,2024,1,3.0,Åland Islands,Wintering,-0.006109979469329119,0.10622710734605789,0.7203290462493896,-0.7203290462493896,0.7678048610687256
Brambling,Fringilla montifringilla,60.106763,19.844109,2024,1,5.0,Åland Islands,Wintering,0.05411255359649658,-0.035344138741493225,0.31978321075439453,-0.31978321075439453,0.287690669298172
Brambling,Fringilla montifringilla,60.161288,19.967664,2024,1,3.0,Åland Islands,Wintering,-0.025675373151898384,0.069707952439785,0.5602431297302246,-0.5602431297302246,0.6062740087509155
Brambling,Fringilla montifringilla,57.55818,13.38064,2024,1,1.0,Sweden,Wintering,-0.03530459851026535,0.016687478870153427,0.5274202227592468,-0.5274202227592468,0.5393605828285217
Brambling,Fringilla montifringilla,57.80766,13.00655,2024,1,1.0,Sweden,Wintering,0.23359209299087524,-0.26012253761291504,0.8173626661300659,-0.8173626661300659,0.7077093720436096
Brambling,Fringilla montifringilla,58.22154,11.9292,2024,1,1.0,Sweden,Wintering,-0.02232346311211586,0.09680134803056717,0.817104160785675,-0.817104160785675,0.8469170928001404
Brambling,Fringilla montifringilla,55.64183,13.48872,2024,1,1.0,Sweden,Wintering,0.08227498829364777,-0.05169021710753441,0.5555555820465088,-0.5555555820465088,0.5187625288963318
Brambling,Fringilla montifringilla,56.85254,16.72806,2024,1,1.0,Sweden,Wintering,-0.023832842707633972,0.14887560904026031,0.5778363943099976,-0.5778363943099976,0.6691480278968811
Brambling,Fringilla montifringilla,57.46018,12.64261,2024,1,1.0,Sweden,Wintering,0.23802395164966583,-0.19379284977912903,0.4800894856452942,-0.4800894856452942,0.31566548347473145
Brambling,Fringilla montifringilla,59.24394,18.52711,2024,1,2.0,Sweden,Wintering,0.40650635957717896,-0.319182813167572,0.6584389805793762,-0.6584389805793762,0.4295264482498169
Brambling,Fringilla montifringilla,57.79895,13.39685,2024,1,1.0,Sweden,Wintering,0.18866916000843048,-0.22010093927383423,0.8416694402694702,-0.8416694402694702,0.7628968358039856
Brambling,Fringilla montifringilla,56.99247,14.58797,2024,1,1.0,Sweden,Wintering,0.20263157784938812,-0.22337894141674042,0.5713467001914978,-0.5713467001914978,0.3988749086856842
Brambling,Fringilla montifringilla,57.29125,13.52541,2024,1,1.0,Sweden,Wintering,0.13373617827892303,-0.17624792456626892,0.8333333134651184,-0.8333333134651184,0.7702084183692932
Brambling,Fringilla montifringilla,59.31068,14.1163,2024,1,2.0,Sweden,Wintering,-0.20835267007350922,0.3928825557231903,0.5110717415809631,-0.5110717415809631,0.7527989149093628
Brambling,Fringilla montifringilla,56.8139,13.84718,2024,1,2.0,Sweden,Wintering,0.00618008291348815,-0.020388735458254814,0.819750964641571,-0.819750964641571,0.8129496574401855
Brambling,Fringilla montifringilla,56.58664,16.41457,2024,1,1.0,Sweden,Wintering,0.24159178137779236,-0.1867484599351883,0.4444444477558136,-0.4444444477558136,0.28102049231529236
Brambling,Fringilla montifringilla,58.97979,12.24027,2024,1,1.0,Sweden,Wintering,-0.10127613693475723,0.25265297293663025,0.7911255359649658,-0.7911255359649658,0.8699022531509399
Brambling,Fringilla montifringilla,58.75107,17.05838,2024,1,2.0,Sweden,Wintering,-0.05483672395348549,0.09418364614248276,0.8267341256141663,-0.8267341256141663,0.8543907999992371
Brambling,Fringilla montifringilla,57.5477,18.22027,2024,1,1.0,Sweden,Wintering,0.0003003905003424734,-0.023277252912521362,0.8149611949920654,-0.8149611949920654,0.8069925904273987
Brambling,Fringilla montifringilla,57.69461,16.58683,2024,1,2.0,Sweden,Wintering,-0.11551925539970398,0.08222344517707825,0.7163441777229309,-0.7163441777229309,0.7541480660438538
Brambling,Fringilla montifringilla,56.18622,14.85778,2024,1,1.0,Sweden,Wintering,0.07314184308052063,0.009294696152210236,0.5825327634811401,-0.5825327634811401,0.5886402726173401
Brambling,Fringilla montifringilla,57.27012,16.42393,2024,1,2.0,Sweden,Wintering,0.01750354841351509,-0.050662945955991745,0.8170408010482788,-0.8170408010482788,0.7994709014892578
Brambling,Fringilla montifringilla,58.02485,14.46784,2024,1,2.0,Sweden,Wintering,-0.25924256443977356,0.4147818386554718,0.8306406736373901,-0.8306406736373901,0.9262851476669312
Brambling,Fringilla montifringilla,57.77054,14.31043,2024,1,1.0,Sweden,Wintering,0.3429443836212158,-0.34454065561294556,0.5218143463134766,-0.5218143463134766,0.2161310613155365
Brambling,Fringilla montifringilla,59.07115,15.86467,2024,1,1.0,Sweden,Wintering,0.07124092429876328,-0.12240932881832123,0.743241548538208,-0.743241548538208,0.6829684972763062
Brambling,Fringilla montifringilla,57.45018,12.61008,2024,1,2.0,Sweden,Wintering,0.48212727904319763,-0.4892685115337372,0.5315315127372742,-0.5315315127372742,0.057116955518722534
Brambling,Fringilla montifringilla,57.91735,12.54688,2024,1,1.0,Sweden,Wintering,-0.009950248524546623,-0.01482071727514267,0.2652493417263031,-0.2652493417263031,0.25141701102256775
Brambling,Fringilla montifringilla,57.61946,18.27101,2024,1,1.0,Sweden,Wintering,0.33292156457901,-0.3555276393890381,0.35213032364845276,-0.35213032364845276,-0.0038834952283650637
Brambling,Fringilla montifringilla,56.06924,14.47367,2024,1,1.0,Sweden,Wintering,-0.11239193379878998,0.08589385449886322,0.645505964756012,-0.645505964756012,0.6929776668548584
Brambling,Fringilla montifringilla,57.74963,12.26102,2024,1,2.0,Sweden,Wintering,0.1486469805240631,-0.22703273594379425,0.6476426720619202,-0.6476426720619202,0.49311575293540955
Brambling,Fringilla montifringilla,58.90891,11.89866,2024,1,1.0,Sweden,Wintering,0.005953104235231876,-0.0461149699985981,0.7827537655830383,-0.7827537655830383,0.7642247676849365
Brambling,Fringilla montifringilla,56.69776,16.49617,2024,1,1.0,Sweden,Wintering,0.3239629864692688,-0.26997697353363037,0.5240725874900818,-0.5240725874900818,0.29597198963165283
Brambling,Fringilla montifringilla,58.36886,13.82237,2024,1,1.0,Sweden,Wintering,0.03893275186419487,-0.0736190602183342,0.7550206780433655,-0.7550206780433655,0.7215057611465454
Brambling,Fringilla montifringilla,56.6809,16.53819,2024,1,2.0,Sweden,Wintering,0.06994910538196564,-0.09989050030708313,0.6862525939941406,-0.6862525939941406,0.6295154094696045
Brambling,Fringilla montifringilla,56.668,12.7341,2024,1,2.0,Sweden,Wintering,0.432718962430954,-0.4399999976158142,0.6536144614219666,-0.6536144614219666,0.2998477816581726
Brambling,Fringilla montifringilla,57.65873,12.10983,2024,1,1.0,Sweden,Wintering,0.14472511410713196,-0.19349341094493866,0.6549946069717407,-0.6549946069717407,0.5284791588783264
Brambling,Fringilla montifringilla,56.11028,12.6186,2024,1,1.0,Sweden,Wintering,0.3118096888065338,-0.2451612949371338,0.5680433511734009,-0.5680433511734009,0.37512242794036865
Brambling,Fringilla montifringilla,57.75022,12.04312,2024,1,2.0,Sweden,Wintering,0.40713071823120117,-0.4090445339679718,0.45556727051734924,-0.45556727051734924,0.05717761442065239
Brambling,Fringilla montifringilla,57.89494,16.40709,2024,1,2.0,Sweden,Wintering,0.12720650434494019,-0.15107296407222748,0.7734185457229614,-0.7734185457229614,0.7046825885772705
Brambling,Fringilla montifringilla,56.46094,13.61745,2024,1,1.0,Sweden,Wintering,0.2082764059305191,-0.13933369517326355,0.7471069693565369,-0.7471069693565369,0.6783919334411621
Brambling,Fringilla montifringilla,58.54074,15.04296,2024,1,2.0,Sweden,Wintering,-0.005579258315265179,0.1168755441904068,0.7089678645133972,-0.7089678645133972,0.7626494765281677
Brambling,Fringilla montifringilla,58.45035,11.60288,2024,1,1.0,Sweden,Wintering,0.04274406284093857,-0.03781512752175331,0.5482860207557678,-0.5482860207557678,0.5212787985801697
Brambling,Fringilla montifringilla,58.66015,16.94482,2024,1,1.0,Sweden,Wintering,0.08197381347417831,-0.1037600189447403,0.7604456543922424,-0.7604456543922424,0.7129393219947815
Brambling,Fringilla montifringilla,58.80361,12.16192,2024,1,1.0,Sweden,Wintering,0.04331965371966362,-0.0476190485060215,0.5240632891654968,-0.5240632891654968,0.48863840103149414
Brambling,Fringilla montifringilla,59.24205,15.17927,2024,1,1.0,Sweden,Wintering,0.03756994381546974,-0.03840000182390213,0.8153846263885498,-0.8153846263885498,0.8020989298820496
Brambling,Fringilla montifringilla,58.69554,11.24001,2024,1,1.0,Sweden,Wintering,-0.0024512417148798704,0.0011738342000171542,0.1863117814064026,-0.1863117814064026,0.18744462728500366
Brambling,Fringilla montifringilla,56.18358,14.86192,2024,1,1.0,Sweden,Wintering,0.037964120507240295,-0.020787745714187622,0.7737642526626587,-0.7737642526626587,0.7652859687805176
Brambling,Fringilla montifringilla,57.74552,16.70453,2024,1,1.0,Sweden,Wintering,0.08307556062936783,-0.06310995668172836,0.3404429852962494,-0.3404429852962494,0.28342247009277344
Brambling,Fringilla montifringilla,56.58649,16.41454,2024,1,2.0,Sweden,Wintering,0.21383647620677948,-0.10572917014360428,0.4476644992828369,-0.4476644992828369,0.35892361402511597
Brambling,Fringilla montifringilla,59.70071,16.52399,2024,1,2.0,Sweden,Wintering,-0.0521119050681591,0.0732928141951561,0.6647399067878723,-0.6647399067878723,0.7037457227706909
Brambling,Fringilla montifringilla,57.65622,14.96023,2024,1,1.0,Sweden,Wintering,0.24444101750850677,-0.260104775428772,0.8853667378425598,-0.8853667378425598,0.8123324513435364
Brambling,Fringilla montifringilla,57.81199,13.01035,2024,1,2.0,Sweden,Wintering,0.21789656579494476,-0.2235843539237976,0.7951353192329407,-0.7951353192329407,0.6951313018798828
Brambling,Fringilla montifringilla,58.01466,14.96729,2024,1,1.0,Sweden,Wintering,0.13728925585746765,-0.14178940653800964,0.7675684690475464,-0.7675684690475464,0.7022019028663635
Brambling,Fringilla montifringilla,58.54408,13.39013,2024,1,1.0,Sweden,Wintering,0.08453645557165146,-0.1402386575937271,0.6910661458969116,-0.6910661458969116,0.6099392175674438
Brambling,Fringilla montifringilla,57.02795,18.21556,2024,1,1.0,Sweden,Wintering,0.20760782063007355,-0.10354956984519958,0.5839775204658508,-0.5839775204658508,0.5113495588302612
Brambling,Fringilla montifringilla,59.32643,14.55847,2024,1,1.0,Sweden,Wintering,0.11611998081207275,-0.22036823630332947,0.6353122591972351,-0.6353122591972351,0.4824945330619812
Brambling,Fringilla montifringilla,56.4878,13.64483,2024,1,1.0,Sweden,Wintering,0.2408359795808792,-0.2685982882976532,0.7858267426490784,-0.7858267426490784,0.6556090116500854
Brambling,Fringilla montifringilla,58.43334,15.61757,2024,1,2.0,Sweden,Wintering,0.048124346882104874,-0.09852756559848785,0.7906293869018555,-0.7906293869018555,0.7505703568458557
Brambling,Fringilla montifringilla,56.58664,16.41457,2024,1,2.0,Sweden,Wintering,0.24159178137779236,-0.1867484599351883,0.4444444477558136,-0.4444444477558136,0.28102049231529236
Brambling,Fringilla montifringilla,58.45171,14.9021,2024,1,1.0,Sweden,Wintering,0.1558830291032791,-0.11704494804143906,0.5216732621192932,-0.5216732621192932,0.43094122409820557
Brambling,Fringilla montifringilla,55.54906,13.60204,2024,1,1.0,Sweden,Wintering,0.27794355154037476,-0.2611551582813263,0.7639790773391724,-0.7639790773391724,0.6281507611274719
Brambling,Fringilla montifringilla,58.54535,15.07083,2024,1,2.0,Sweden,Wintering,-0.1672143191099167,0.15830259025096893,0.6322003602981567,-0.6322003602981567,0.7185874581336975
Brambling,Fringilla montifringilla,55.54046,13.12243,2024,1,2.0,Sweden,Wintering,-0.030668126419186592,0.007291082292795181,0.4579901099205017,-0.4579901099205017,0.46373268961906433
